datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
8/19/2011 18:00,moore,sc,us,disk,5,5 sec,ufo beside plane traveling east in south caroline,8/21/2011,34.8333333,-81.9922222
8/19/2011 20:30,las vegas,nv,us,teardrop,480,8 minutes,2 bright colored&#44 fire like&#44 teardrop shaped beings in the sky.,8/21/2011,36.175,-115.1363889
8/19/2011 21:00,kansas city,mo,us,fireball,120,2 minutes,Large white object came into atmosphere and broke up into 5 smaller objects over Kansas City&#44 MO,8/21/2011,39.0997222,-94.5783333
8/19/2011 21:00,new bedford,ma,us,formation,360,5-6 minutes,Glowing orbs flying in formation in the New Bedford sky,8/21/2011,41.6361111,-70.9347222
8/19/2011 21:07,kansas city,mo,us,unknown,120,1 1/2 minutes,Kansas City MO/ Independence MO lights and configuration night sky sightings,8/21/2011,39.0997222,-94.5783333
8/19/2011 21:09,kansas city,ks,us,light,60,1 minute?,Cluster of lights spotted in sky over Kansas City&#44 KS&#44 moving at incredible rate of speed east toward KC&#44 MO,8/21/2011,39.1141667,-94.6272222
8/19/2011 21:26,holland,mi,us,formation,5400,90 minutes,7 crafts that were silver&#44 yellow&#44 and white lights over Lake Macatawa&#44 the seemed to form angler formations.,5/13/2012,42.7875,-86.1088889
8/19/2011 21:30,hillsboro,or,us,light,180,2-3 min,Observed what appeared to be a fast satellite stop move in controlled impossible maneuvers then assume original trajectory,10/10/2011,45.5230556,-122.9886111
8/19/2011 21:59,merritt island,fl,us,fireball,30,30 seconds,Fireball over Merritt Island - leveled off and headed north toward space center,8/21/2011,28.5388889,-80.6722222
8/19/2011 22:00,appleton,wi,us,disk,4,4 seconds,Appleton&#44 Wisconsin UFO Silhouette Descending Towards Downtown.,10/10/2011,44.2619444,-88.4152778
8/19/2011 22:02,yuba city,ca,us,unknown,120,2 minutes,4 amber lights in formation moved slowly over me silently &#44 seemed like either 2 objects or 1 big one.,10/10/2011,39.1405556,-121.6158333
8/19/2011 23:00,sanford,nc,us,light,600,8-10 minutes,Huge Whitish light,10/10/2011,35.4797222,-79.1805556
8/19/2011 23:55,las cruces,nm,us,sphere,1200,20 min. (approx.),Enormous yellow sphere seen rising over the Organ Mts. before midnight  8-18-2011,8/21/2011,32.3122222,-106.7777778
8/20/2011 8:32,yucaipa,ca,us,sphere,480,5-8 minutes,slow spinning sphere that changed from solid black to shinny transparent while floating in one spot.,8/21/2011,34.0336111,-117.0422222
8/20/2011 10:00,philadelphia,pa,us,changing,20,20 sec,Circularly moving lights around an &quot;invisible&quot; cylinder transforms into V triad of lights with a red and green tail lightI,8/21/2011,39.9522222,-75.1641667
8/20/2011 18:00,fullerton,ca,us,disk,3600,1 hour,Bright silver/white disc seen north of Fullerton&#44 California,8/21/2011,33.8702778,-117.9244444
8/20/2011 19:30,delaware,oh,us,sphere,4,3-4 seconds,bright round ball of light go straight over then disappeared,10/10/2011,40.2986111,-83.0680556
8/20/2011 19:35,globe,az,us,sphere,5400,90 minutes,Saw 3-4 erratic white-yellow spheres moving vertical&#44 horizontal&#44 diagonal&#44 stopping&#44 spiraling at high speed,8/21/2011,33.3941667,-110.7858333
8/20/2011 20:30,angleton,tx,us,formation,120,2 minutes,One ship or three hovering?,12/12/2011,29.1691667,-95.4316667
8/20/2011 20:44,niles,ny,us,fireball,30,30 seconds,3 Fireballs Spotted in Triangle Formation Spotted in Niles NY 8:44pm 08/20/11,8/21/2011,42.8375,-76.4138889
8/20/2011 20:45,cedarburg,wi,us,fireball,120,2 minutes,Fireball Seen in Sky,10/10/2011,43.2966667,-87.9875
8/20/2011 20:55,mount vernon,oh,us,circle,90,90 seconds,3 orange glowing lights forming a large triangle,8/21/2011,40.3933333,-82.4858333
8/20/2011 21:00,chambersburg,pa,us,fireball,300,5 mins,strange sightings,8/21/2011,39.9375,-77.6613889
8/20/2011 21:00,lindenhurst,ny,us,rectangle,3600,1 hour,red to orange flickering lights/flames attached to some type of object sailing fast in the sky over Lindenhurst&#44NY,10/10/2011,40.6866667,-73.3738889
8/20/2011 21:00,poplar bluff,mo,us,circle,300,5 min,Three objects in triangle pattern,8/21/2011,36.7569444,-90.3927778
8/20/2011 21:00,provo,ut,us,light,60,1 minute,We saw a mysterious light in the night sky that we cannot explain.,8/21/2011,40.2338889,-111.6577778
8/20/2011 21:00,wailuku,hi,us,other,60,1 min.,Strange light occurance,8/21/2011,20.8911111,-156.5047222
8/20/2011 21:15,kansas city,ks,us,formation,20,15-20 seconds,8-16-2011 I saw a rectangular object like a 2-story building on its side not moving and 8-20-2011 8 orbs not moving were together.,10/10/2011,39.1141667,-94.6272222
8/20/2011 21:30,lenoir city,tn,us,fireball,180,3 minutes,Two orange lights moving East to West with no sound. 21:30 August 20th 2011,8/21/2011,35.7972222,-84.2561111
8/20/2011 21:30,tacoma,wa,us,formation,60,1 min,15 -20 amber lights in sky in square formation over North Tacoma&#44 Washington,8/21/2011,47.2530556,-122.4430556
8/20/2011 22:00,falls church,va,us,light,300,5 min.,Two reddish-orange lights moving south to north&#44 one after the other within 5 min.&#44 near Falls Church&#44 VA,8/21/2011,38.8822222,-77.1713889
8/20/2011 22:00,osage beach,mo,us,oval,60,1 minute,We were watching a neighbor shoot off fireworks when we noticed an oval shaped object floating (about the size of a basketball in compa,8/21/2011,38.1502778,-92.6177778
8/20/2011 22:00,palermo,me,us,light,420,5-7 minutes,Bright red object traveled slowly across the sky from the southwest to northeast and then disappeared.,8/21/2011,44.4077778,-69.4744444
8/20/2011 22:20,ventura,ca,us,fireball,3,2-3 sec,&#160;I am a photographer from Ventura&#44 Ca. &#160;who lives on the Beach and watches the sky on a regular basis. &#160;8/20/11 I witnessed a strange,8/21/2011,34.2783333,-119.2922222
8/20/2011 22:27,kingman,az,us,circle,240,4 mins,Orange lights hover over Kingman Fairgrounds,8/21/2011,35.1894444,-114.0522222
8/20/2011 22:30,auburn,wa,us,light,480,5 to 8 min,Witnessed 7 to 9 amber lights above the Eastern sky of Kent&#44 WA traveling North at about 1000 ft above the ground at 22:30 Aug 20&#442011,8/21/2011,47.3075,-122.2272222
8/20/2011 22:30,independence,mo,us,light,600,5-10 min,While driving along road I noticed a grouping of lights&#44ahead were a couple cars with hazards on&#44pulled to side with the others witness,8/21/2011,39.0911111,-94.4152778
8/20/2011 23:00,casper,wy,us,light,120,2 minutes,A light about the brightness of a star doing figure eights and circles.,8/21/2011,42.8666667,-106.3125
8/20/2011 23:00,palm coast,fl,us,fireball,10,10 sec,Family of three in  Palm Coast&#44 FL saw three fire balls after reviewing video on clear night,8/21/2011,29.5847222,-81.2080556
8/20/2011 23:05,riverdale,mi,us,fireball,300,5 min,We saw a orange fireball looking thing at tree line level. WE though it was a helicopter&#44 but it was silent and moved very fast. It mov,10/10/2011,43.3855556,-84.8355556
8/20/2011 23:50,bowling green,oh,us,sphere,120,couple minutes,Pale orange light w/ bright center&#44 size few feet wide-like orange plastic bag w/ glowing center-floated from low to become pt. in sky,10/10/2011,41.3747222,-83.6513889
8/21/2011 1:30,henrietta,ny,us,oval,60,60 secs,On the night of August 21st 2010&#44 roughly around 1:30 am heading home after work. I saw a bronze sphere in the eastern sky. I pulled up,12/12/2011,43.0591667,-77.6125
8/21/2011 3:00,waynesboro,va,us,,1,1 second,Awaken by very intense flash of light followed by loud deep boom,8/5/2012,38.0683333,-78.8897222
8/21/2011 4:00,denver,co,us,cylinder,1200,20 minutes,Cylinder&#44 Spherical&#44 and disc shaped craft making rapid to slow impossible movements&#44 and vanishing.,8/21/2011,39.7391667,-104.9841667
8/21/2011 8:35,brentwood,ca,us,formation,300,5 min,Two different white light objects moving in tandem in Brentwood&#44 CA,10/10/2011,37.9319444,-121.6947222
8/21/2011 12:00,mansfield,tx,us,cylinder,60,one minute,Cylindrical object seen in Tarrant County TX,8/21/2011,32.5630556,-97.1413889
8/21/2011 13:00,worcester,ma,us,other,600,10:00 min.,I was in the parking lot of a fast food restaurant and noticed an object approximately  two miles away traveling from south west to nor,10/10/2011,42.2625,-71.8027778
8/21/2011 13:30,san clemente,ca,us,teardrop,5,5 seconds,1 craft hovering over shore.  Clear day 1/2 mile away. Lost track of it behind some trees.,10/10/2011,33.4269444,-117.6111111
8/21/2011 18:11,san diego,ca,us,circle,1200,20 minutes,UFO sphere chrome type in Otay Lakes in Eastlake San Diego,10/10/2011,32.7152778,-117.1563889
8/21/2011 20:25,oakley,ca,us,triangle,900,15 mins,My friend and I were driving south on Main St in Oakley CA it was 8:25pm and we saw two flying objects in the sky.,10/10/2011,37.9975,-121.7113889
8/21/2011 20:30,knightsen,ca,us,formation,600,10 minutes,Knightsen ca. Weird lights in the sky august 21st 2011,10/10/2011,37.9688889,-121.6669444
8/21/2011 20:30,temecula,ca,us,sphere,60,1 minute approximately,round orange sphere over the temecula valley,10/10/2011,33.4936111,-117.1475
8/21/2011 20:34,discovery bay,ca,us,triangle,1800,2:30 minutes,Six bright lights in the sky off of HWY 4 were flying with no noise  in Discovery Bay camming from the west to east norht dissapears,10/10/2011,37.9086111,-121.5991667
8/21/2011 20:45,clover,sc,us,circle,180,2-3 minutes,Large circular flying object that appeared to be on fire.,10/10/2011,35.1111111,-81.2266667
8/21/2011 20:45,moses lake,wa,us,fireball,1,1 second,Not the typical meteor burning through the atmosphere. A huge fireball with a short tail.,10/10/2011,47.1302778,-119.2769444
8/21/2011 23:30,tunnel hill,ga,us,triangle,60,1m,Two large unlit triangular objects passed overhead from horizon to horizon in about 30 seconds.,10/10/2011,34.8405556,-85.0427778
8/22/2011 5:00,muncie,in,us,oval,120,2 minutes,Pulsing Object,10/10/2011,40.1933333,-85.3863889
8/22/2011 8:45,livingston,mt,us,light,240,4 minutes,2-3 very bright lights above Livingston in broad daylight,10/10/2011,45.6625,-110.5602778
8/22/2011 14:00,highland springs,va,us,formation,240,4 minutes,I have never seen anything like this after years of watching planes fly near the Airport.,10/10/2011,37.5458333,-77.3280556
8/22/2011 14:00,mashpee,ma,us,sphere,30,~30 sec.,Approximately 10 silver/ irridescent spheres seen flying South in a formation over Cape Cod&#44 MA,10/10/2011,41.6483333,-70.4816667
8/22/2011 20:22,whittier,ca,us,triangle,120,2:00,V-Shaped object hovering over residential neighborhood.,10/10/2011,33.9791667,-118.0319444
8/22/2011 20:47,eddyville,ky,us,other,300,apx. 5-minutes,Objects over Lyon Co.&#44 KY. 8/22/2011,10/10/2011,37.0944444,-88.0802778
8/22/2011 21:00,hugo,ok,us,fireball,300,5 min,orange lights over Hugo Oklahoma,10/10/2011,34.0105556,-95.5094444
8/22/2011 21:45,salem,oh,us,fireball,300,three to five min.,a orange fire ball moved acrossed the night sky in N.E. Ohio,10/10/2011,40.9008333,-80.8569444
8/22/2011 22:00,whitefish,mt,us,triangle,300,4-5 minutes,Series of red/orange objects seen over Whitefish&#44 MT,10/10/2011,48.4111111,-114.3366667
8/22/2011 22:10,pensacola,fl,us,light,120,2 minutes,Three bright lights in the sky forming straight line then triangle.,10/10/2011,30.4211111,-87.2169444
8/22/2011 22:25,warrenton,va,us,sphere,60,approx. 1 min,brilliant round white light&#44  larger than the following helicopter,10/10/2011,38.7133333,-77.7955556
8/22/2011 23:30,conway,ar,us,triangle,300,2-5 min.,While walking outside near midnight saw two triangular shaped low flying large craft directly overhead,10/10/2011,35.0886111,-92.4419444
8/23/2011 3:00,stroudsburg,pa,us,flash,2,seconds,Ball Of Light White In Color &amp; Possibly Related To East Coast EarthQuake 8-23-11 Over Pa,10/10/2011,40.9866667,-75.195
8/23/2011 5:00,athens (hwy 72 w),al,us,light,600,approx. 10 min.,Huge&#44 motionless&#44 multicolored ball of light in tree lines.,10/10/2011,34.8027778,-86.9716667
8/23/2011 9:00,lancaster,sc,us,light,1200,20 mins,What started out as fun and exciting has turned into frightening.,10/10/2011,34.7202778,-80.7711111
8/23/2011 10:13,middlesboro,ky,us,circle,60,1 min,a big brite light in the sky moving south it was a ufo,10/10/2011,36.6083333,-83.7166667
8/23/2011 11:06,portland,or,us,triangle,2,seconds,Started looking like a shooting star but then shot into triangle and went &quot;dot dot dot into bigger ones and shot into the sky&quot; and then,10/10/2011,45.5236111,-122.675
8/23/2011 11:15,denver,co,us,disk,120,2 minutes,Denver&#44 Cheeseman Park large ship sighted...disapears within minutes,10/10/2011,39.7391667,-104.9841667
8/23/2011 15:30,niceville,fl,us,other,120,2 minutes,I saw a dark chunky object floating in the sky,10/10/2011,30.5166667,-86.4822222
8/23/2011 16:00,las vegas,nv,us,cylinder,10,10 seconds,Bright metallic blimp shaped object flying east right between the flight path of two planes.,10/10/2011,36.175,-115.1363889
8/23/2011 17:50,shallowater,tx,us,circle,3600,1+ hour,2 silver/white objects. one to the north&#44 one to the northwest.original report was at 7:49pm cdt&#44 and I took a video and reported i,10/10/2011,33.6888889,-101.9977778
8/23/2011 20:30,hollister,ca,us,triangle,120,120 seconds,A triangular object glowing red/orange moving accross the sky in a north-east direction.,10/10/2011,36.8525,-121.4005556
8/23/2011 21:20,battle ground,wa,us,formation,180,3 minutes,Four bright&#44 circular lights in formation of boomerang seen hoovering just above the trees&#44 then disappeared.,10/10/2011,45.7811111,-122.5322222
8/23/2011 21:24,auburn,wa,us,light,5,3-5 seconds,Really Fast light heading due South,10/10/2011,47.3075,-122.2272222
8/23/2011 21:25,west des moines,ia,us,triangle,15,15 sec,One multi-lighted triangle-shaped UFO sighted over West Des Moines&#44 Iowa at 9:25 PM on 08/23/2011 by two people driving home.,10/10/2011,41.6005556,-93.6088889
8/24/2011 1:15,bakersfield,ca,us,fireball,7200,2 hours,I WAS SLEEPING IN MY BED TO BE AWAKING IN A PARALYZING STATE. I COULD NOT MOVE A BONE IN MY BODY. MY MUSCLES WERE NOT RESPONDING. I WAS,10/10/2011,35.3733333,-119.0177778
8/24/2011 4:15,cloquet,mn,us,light,37800,1 1/2 hrs&#44 still there,UFO scanning&#44 in the sky.  ((NUFORC Note:  Possibly not a serious report.  PD)),10/10/2011,46.7216667,-92.4591667
8/24/2011 4:30,cutchogue,ny,us,triangle,300,4-5 min,large black triangular craft seen over Interstate 80 in north west New Jersey.,10/10/2011,41.0105556,-72.4855556
8/24/2011 5:50,geronimo,ok,us,light,3600,1 hour,At 0550 on 23 August 2011&#44 I observed a light in the ESE sky&#44 approximatly 25 degrees above the horizon. At the time the moon was in a,10/10/2011,34.4811111,-98.3827778
8/24/2011 9:00,portland,or,us,other,60,< 1 minute,T-shaped&#44y-shaped&#44triangle&#44three lights&#44daytime.,10/10/2011,45.5236111,-122.675
8/24/2011 12:45,raleigh,nc,us,other,600,10 min,Pyramid shaped craft with random blinking lights on the points of it&#44 rotating in all directions.,10/10/2011,35.7719444,-78.6388889
8/24/2011 20:50,tontogany,oh,us,circle,900,15 minutes,Large aircraft with bright white circular lights on its bottom half that hovered but could also move extremely fast,10/10/2011,41.4191667,-83.7408333
8/24/2011 21:00,new york city (brooklyn),ny,us,triangle,5,5 seconds,Large wing seen moving quickly over Brooklyn 08-24-11,10/10/2011,40.7141667,-74.0063889
8/24/2011 21:30,wilkeson,wa,us,light,1200,20 minutes,Dim lights moving rapidly across sky,10/10/2011,47.1055556,-122.0444444
8/24/2011 22:00,harrington,de,us,sphere,5400,1.5 hrs,Multiple UFO sighting with possible contact,10/10/2011,38.9236111,-75.5780556
8/24/2011 22:10,laguna niguel,ca,us,circle,30,30 seconds,Four Glowing Orbs,10/10/2011,33.5225,-117.7066667
8/25/2011 0:31,des moines,ia,us,egg,7,7 sec,Siting looking at the stars was moving fast and steady rusty dark look no lights but had a glow and was heading west it came out of sig,10/10/2011,41.6005556,-93.6088889
8/25/2011 1:00,winnett,mt,us,flash,4,4 seconds,It was like a helicopter spotlight but soundless then winked out and then turned into an orange light and unnaturally sped to the right,10/10/2011,47.0027778,-108.3513889
8/25/2011 5:30,lisbon,oh,us,disk,105,1 minute&#44 45 sec.,Disk or oval object with ring of multi-colored flashing lights and very bright white light in bottom center.,10/10/2011,40.7719444,-80.7683333
8/25/2011 8:25,herkimer,ny,us,light,300,5 minutes,add on to earlier report,10/10/2011,43.0255556,-74.9863889
8/25/2011 8:25,herkimer,ny,us,light,300,5 minutes,orange bright light moving across sky chasing smaller bright white light,10/10/2011,43.0255556,-74.9863889
8/25/2011 9:50,saint joseph,il,us,light,120,2 minutes,zig zag patterned light,10/10/2011,40.1116667,-88.0416667
8/25/2011 12:40,war eagle,ar,us,triangle,60,1 minute,Three sky blue triangles make two turns in formation,10/10/2011,36.2677778,-93.9408333
8/25/2011 16:00,north woodmere,ny,us,unknown,4,4 seconds,Invisible&#44 Helicopter-Like&#44 Strange-Sounding Flyby,2/3/2012,40.65,-73.7244444
8/25/2011 19:00,carmichaels,pa,us,disk,60,brief/a minute or so,Bowl shaped stationary object sighted in sky,10/10/2011,39.8966667,-79.9747222
8/25/2011 19:30,alton,il,us,sphere,900,15 minutes,Sphere with light was observed. Photograph taken with a cell phone camera.,10/10/2011,38.8905556,-90.1841667
8/25/2011 20:45,twisp,wa,us,fireball,20,20 sec,bright amber-colored light drifts silently across the evening sky,10/10/2011,48.3636111,-120.1211111
8/25/2011 20:50,curlew,wa,us,light,30,30 seconds,Bright wobbly light seen descending in the sky just after dusk.,10/10/2011,48.8855556,-118.5983333
8/25/2011 20:52,arlington,wa,us,light,40,40 seconds,Glowing light slowing down&#44 speeding up and wobbling in the air at night.,10/10/2011,48.1988889,-122.1238889
8/25/2011 20:55,fresno,ca,us,triangle,120,2min,Large cheese shape triangle flying over fresno,10/10/2011,36.7477778,-119.7713889
8/25/2011 21:00,baroda,mi,us,unknown,120,1-2 minuted,Red swiveling spotlight underneath low flying object,10/10/2011,41.9575,-86.4855556
8/25/2011 21:00,brier,wa,us,light,60,1 minute,White flickering light and erratic pattern of movement in northern sky.,10/10/2011,47.7847222,-122.2730556
8/25/2011 21:30,mountain home,id,us,circle,30,30 sec,5 bright orange lights seen by 3+  Air Force personnel in Idaho,10/10/2011,43.1330556,-115.6902778
8/25/2011 21:30,nampa,id,us,cross,120,2 minutes,2  witness what appeared to be a low flying small aricraft completely on fire streak across the night sky.,10/10/2011,43.5408333,-116.5625
8/25/2011 22:00,burton,mi,us,circle,3600,60 min,Burton Michigan&#44green red and white lights 7 or more east part of sky.  ((NUFORC Note:  Probably &quot;twinkling&quot; stars?  PD)),10/10/2011,42.9994444,-83.6163889
8/25/2011 22:30,bellingham,wa,us,triangle,1800,30+ minutes,Triangular blinking object&#44 low on the horizon&#44 north of Bellingham.  ((NUFORC Note:  Sighting of Sirius??  PD)),10/10/2011,48.7597222,-122.4869444
8/26/2011 0:00,saint paul,mn,us,light,10,10sec,UFO in Minnesota at midnight,10/10/2011,44.9444444,-93.0930556
8/26/2011 0:20,sunland,ca,us,sphere,600,10 min.,White&#44 Red &amp; Green Disco light&#44 High Alt. maybe 5 - 7 thousand feet AGL.,10/10/2011,34.2669444,-118.3013889
8/26/2011 0:45,houston,tx,us,flash,30,30 seconds,In a flash it was gone.,10/10/2011,29.7630556,-95.3630556
8/26/2011 8:35,orlando,fl,us,circle,600,10 minutes,Circular UFO sighted hiding behind clouds,10/10/2011,28.5380556,-81.3794444
8/26/2011 11:56,fairport,ny,us,fireball,45,45seconds,SHOCKING,10/10/2011,43.0986111,-77.4422222
8/26/2011 20:00,virginia beach,va,us,circle,180,about 3 minutes,Possible UFO sighting. Unknown. Orange/dimming ball. Went across the beach towards the ocean.,10/10/2011,36.8527778,-75.9783333
8/26/2011 20:30,galveston,tx,us,light,30,30 seconds,On Aug&#44 26&#44 a bright&#44 silvery-white light was observed; it appeared and disappeared three times in the due east at about 60-65 degrees.,10/10/2011,29.3011111,-94.7975
8/26/2011 20:30,monroe,wa,us,unknown,30,30 seconds,Bright light seen three seperate times in a space of three and a half hours.,10/10/2011,47.8555556,-121.9697222
8/26/2011 20:30,portage,in,us,other,1800,30 minutes,25 small red/orange spheres slowly moving in all different directions and fading in and out.,10/10/2011,41.5758333,-87.1761111
8/26/2011 21:00,lake in the hills,il,us,light,900,10-15 minutes,7  glowing red lights  Lake in the Hills IL,10/10/2011,42.1816667,-88.3302778
8/26/2011 21:00,perkasie,pa,us,circle,90,1.5 min.,Three bright orange circles&#44flying slowly in a  triangular formation&#44 from SE to NW,10/10/2011,40.3719444,-75.2930556
8/26/2011 22:00,huntington beach,ca,us,triangle,300,5 mins,Orange Lights in the sky,10/10/2011,33.6602778,-117.9983333
8/26/2011 22:30,portland,me,us,formation,600,10 minutes,4 small red disappearing lights in arch formation,10/10/2011,43.6613889,-70.2558333
8/27/2011 1:30,columbia,sc,us,light,1800,30 min,Glowy orange lights on Cayce side of the river.,10/10/2011,34.0005556,-81.035
8/27/2011 1:30,san fernando,ca,us,disk,300,5 minutes,Large aircraft hovering very low over San Fernando with red&#44green and white lights then zoomed off to NW,10/10/2011,34.2819444,-118.4380556
8/27/2011 2:40,drake,mo,us,flash,20,20 sec,A bright flash or blink was observed in several locations in the night sky.,10/10/2011,38.4683333,-91.4644444
8/27/2011 3:00,manchester,tn,us,light,10800,3 hours,Moving Star moved fast&#44shot across the sky and came back&#44hovered and then moved almost like how a snake moves.,10/10/2011,35.4816667,-86.0886111
8/27/2011 7:30,utica,ny,us,diamond,60,1 min,Daytime UFO sighting 8/27/11 Utica&#44 NY,10/10/2011,43.1008333,-75.2330556
8/27/2011 8:22,joliet,il,us,triangle,180,3 minutes,Orange/Red Glowing Triangular object travels across sky,10/10/2011,41.525,-88.0816667
8/27/2011 14:30,chicago,il,us,sphere,120,hour and half,seen one metalic orb then seen 15-20 orbs,10/10/2011,41.85,-87.65
8/27/2011 19:00,hartland,wi,us,fireball,120,2 minutes,I was driving home and saw a bright orange object that looked like a fireball in the sky.  I was driving west at the time.  As I looked,10/10/2011,43.105,-88.3419444
8/27/2011 20:30,cary,il,us,fireball,300,5 minutes,Fireballs seen over Cary&#44 Illinois,10/10/2011,42.2119444,-88.2380556
8/27/2011 20:30,lake in the hills,il,us,triangle,45,45 seconds,Possible UFO Siting,10/10/2011,42.1816667,-88.3302778
8/27/2011 20:45,lockport,ny,us,light,120,1and a half -2 minutes,Yellow lights in formation traveling silently across the sky&#44 faded away one by one.,10/10/2011,43.1705556,-78.6905556
8/27/2011 21:00,atwater,ca,us,changing,15,10-15 sec,UFO changed colors/shape over Atwater&#44 California,10/10/2011,37.3477778,-120.6080556
8/27/2011 21:00,wilkeson,wa,us,light,1800,30 min +,Continued from my other report.Went out about 10 after 9 tonight and they were there again.  I then looked in a more southerly dire,10/10/2011,47.1055556,-122.0444444
8/27/2011 21:05,howard,oh,us,fireball,60,~45-60 seconds,3 red/orange glowing ball shaped objects pass through Knox County Ohio in a series,10/10/2011,40.4075,-82.3269444
8/27/2011 21:15,carmel,in,us,sphere,60,1 minute,Unidentified flying object - tracked for approximately one minute and was a spherical pulsating Orange-Red color.,10/10/2011,39.9783333,-86.1180556
8/27/2011 22:00,port allegany,pa,us,circle,900,15 min.,red light going across sky,10/10/2011,41.8108333,-78.28
8/27/2011 22:00,seattle,wa,us,light,60,1 minute,all of a sudden a new star appeared in  ((NUFORC Note:  Possible flare from an Iridium satellite??  PD)),10/10/2011,47.6063889,-122.3308333
8/27/2011 22:00,strongsville,oh,us,teardrop,10800,3 hours,Frequently seeing UFO in our western sky that darts in all directions and moves quickly with bright lines,10/10/2011,41.3144444,-81.8358333
8/27/2011 22:15,seattle,wa,us,circle,300,5 mins,Two&#44 bright&#44 reddish-orange lights went across the sky&#44 seemingly close as well as not making any noticeable sound. They headed across,10/10/2011,47.6063889,-122.3308333
8/27/2011 23:00,riverdale,mi,us,circle,600,approx. 10 min.,Glowing round orange object that moved very fast and silently.,10/10/2011,43.3855556,-84.8355556
8/27/2011 23:15,evansville,in,us,fireball,25,25 seconds,Brilliant reddsh orange &quot;fireball&quot;  moving silently from north to south over Evansville Indiana.,10/10/2011,37.9747222,-87.5558333
8/28/2011 2:00,rolla,mo,us,light,300,5 minutes,Star-like object with two faint blue lights moving together.,10/10/2011,37.9513889,-91.7711111
8/28/2011 3:30,charleston,sc,us,oval,1800,30/+ mins,Slow&#44 moving&#44 multicolored object above the sky in Charleston&#44 SC.,10/10/2011,32.7763889,-79.9311111
8/28/2011 4:00,catawissa,mo,us,triangle,37800,sunrise approx 1 1/2 hour,Catawissa Missouri in Franklin County&#44 a hudge triangular shaped object in sky just like 4 nights prior to this,10/10/2011,38.4247222,-90.7825
8/28/2011 11:30,east brunswick,nj,us,sphere,3600,1 hour,We saw a shpere like obj. in the sky that had pulsating colors of red&#44 green&#44 blue and yellow. ((NUFORC Note:  Twinkling star? PD)),10/10/2011,40.4277778,-74.4163889
8/28/2011 14:27,nissequogue,ny,us,sphere,180,3 minutes,round silver object hovering over long island bay during hurricane Irene,10/10/2011,40.9038889,-73.1983333
8/28/2011 16:50,sacramento,ca,us,circle,300,5 minutes,Circular object  scene off I-5 in Sacramento&#39s night sky.,10/10/2011,38.5816667,-121.4933333
8/28/2011 17:45,ventura,ca,us,circle,4,4 seconds,a huge circular greenish/blue colored flys through the evening sky in Ventura,10/10/2011,34.2783333,-119.2922222
8/28/2011 18:00,amherst,va,us,sphere,120,2 minutes,Large orange orb.,8/30/2013,37.585,-79.0516667
8/28/2011 20:30,waukee,ia,us,other,180,3 minutes,Bright organge light- goes off and looks atom-shaped.,10/10/2011,41.6116667,-93.885
8/28/2011 20:42,shelbyville,tn,us,sphere,900,15 minutes,i&#44and my wife went to a gruduation party for a friend who graduated from collage&#44and we all were outdoors at our friends home all of us,10/10/2011,35.4833333,-86.4602778
8/28/2011 21:00,oregon city,or,us,light,300,5 min,Bright white light and small red light in sky 8-28-2011 Oregon city oregon,10/10/2011,45.3575,-122.6055556
8/28/2011 21:00,perkasie,pa,us,triangle,300,3-5 minutes,Balls of firelike composition coming in and out&#44 movied together in formation at bizarre speed&#44 stopped on a dime&#44 disappeared.,9/24/2012,40.3719444,-75.2930556
8/28/2011 21:00,tonawanda,ny,us,circle,1200,20  minutes,3 redidish organge cicle/spheres seen over Tonawanda NY,10/10/2011,43.0202778,-78.8805556
8/28/2011 21:00,vancouver,wa,us,light,300,5 minutes,long bright red light&#44 low in sky,10/10/2011,45.6388889,-122.6602778
8/28/2011 21:09,seattle,wa,us,light,180,3 minutes,Seatte,10/10/2011,47.6063889,-122.3308333
8/28/2011 21:10,milwaukie,or,us,light,120,2 minutes,bright light 08/28/2011 portland,10/10/2011,45.4463889,-122.6380556
8/28/2011 21:12,spokane,wa,us,light,60,1 minute,3 bright orange lights at low altitude over northwest Spokane.,10/10/2011,47.6588889,-117.425
8/28/2011 21:15,puyallup,wa,us,circle,300,5minutes,moving stars in the sky intersecting and disappearing,10/10/2011,47.1855556,-122.2916667
8/28/2011 21:45,rochester,mn,us,light,180,3 minutes,Lighted object in orbital motion changed color&#44 stopped&#44 moved erratically at varying speeds&#44 on a non-orbital path.,10/10/2011,44.0216667,-92.4697222
8/28/2011 23:05,carbon hill,il,us,fireball,240,4 minutes,1 very low&#44 just over trees&#44 moving very slow from east to west movement. Ran into house after a few minutes&#44 came back out and before,10/10/2011,41.2969444,-88.3
8/28/2011 23:15,riverside,ca,us,flash,4,4 seconds,2  Large Flashes of Light Seen in Riverside&#44CA 10:15pm 8/28/011,10/10/2011,33.9533333,-117.3952778
8/28/2011 23:20,prescott valley,az,us,oval,1200,20 minutes,During this time I felt like something was watching me when I was watching the object.,10/10/2011,34.61,-112.315
8/29/2011 4:45,leominster,ma,us,light,120,2 minutes,White dot slowly moving east to west in the sky over S. Leominster MA   8/29/11 @ 4:45am.,7/14/2013,42.525,-71.7602778
8/29/2011 5:45,alvin,tx,us,circle,20,20 seconds,Star Shooting towards earth and stops in mid air and make a 90 degree turn and slowly moves out of sight.,7/4/2012,29.4236111,-95.2438889
